id,dex_number,region,slug,description,credit,enabled,catchable,abundance,gender_rate,has_gender_differences,name.de,name.en,name.es,name.fr,name.it,name.ja,name.ja-Hrkt,name.ko,name.roomaji,name.zh-Hans,name.zh-Hant,type.0,type.1,mythical,legendary,ultra_beast,event,height,weight,evo.to,evo.from,base.hp,base.atk,base.def,base.satk,base.sdef,base.spd,evo.mega,evo.mega_x,evo.mega_y,is_form,form_item
687,687,kalos,malamar,"It wields the most compelling hypnotic powers of any pokémon, and it forces others to do whatever it wants.",generation-vi,1,1,common,4,False,カラマネロ,Calamanero,칼라마네로,烏賊王,Sepiatroce,Calamanero,Malamar,Malamar,Malamar,カラマネロ,乌贼王,dark,psychic,False,False,False,False,15,470,,inkay,86,92,88,68,75,73,,,,False,
495,495,unova,snivy,It is very intelligent and calm. being exposed to lots of sunlight makes its movements swifter.,generation-v,1,1,common,1,False,ツタージャ,Tsutarja,주리비얀,藤藤蛇,Vipélierre,Serpifeu,Snivy,Snivy,Snivy,ツタージャ,藤藤蛇,grass,,False,False,False,False,6,81,servine,,45,45,55,45,55,63,,,,False,
305,305,hoenn,lairon,Lairon tempers its steel body by drinking highly nutritious mineral springwater until it is bloated. this pokémon makes its nest close to springs of delicious water.,generation-iii,1,1,common,4,False,コドラ,Kodora,갱도라,可多拉,Galegon,Stollrak,Lairon,Lairon,Lairon,コドラ,可多拉,steel,rock,False,False,False,False,9,1200,aggron,aron,60,90,140,50,50,40,,,,False,
880,880,galar,dracozolt,"In ancient times, it was unbeatable thanks to its powerful lower body, but it went extinct anyway after it depleted all its plant-based food sources.",generation-viii,1,1,common,-1,False,パッチラゴン,Patchiragon,파치래곤,雷鳥龍,Galvagon,Lectragon,Dracozolt,Dracozolt,Dracozolt,パッチラゴン,雷鸟龙,electric,dragon,False,False,False,False,18,1900,,,90,100,90,80,70,75,,,,False,
117,117,kanto,seadra,Capable of swim­ ming backwards by rapidly flapping its wing-like pectoral fins and stout tail.,generation-i,1,1,common,4,False,シードラ,Seadra,시드라,海刺龍,Hypocéan,Seemon,Seadra,Seadra,Seadra,シードラ,海刺龙,water,,False,False,False,False,12,250,kingdra,horsea,55,65,95,95,45,85,,,,False,
688,688,kalos,binacle,"Two Binacle live together on one rock. when they fight, one of them will move to a different rock.",generation-vi,1,1,common,4,False,カメテテ,Kametete,거북손손,龜腳腳,Opermine,Bithora,Binacle,Binacle,Binacle,カメテテ,龟脚脚,rock,water,False,False,False,False,5,310,barbaracle,,42,52,67,39,56,50,,,,False,
497,497,unova,serperior,It can stop its opponents’ movements with just a glare. it takes in solar energy and boosts it internally.,generation-v,1,1,common,1,False,ジャローダ,Jalorda,샤로다,君主蛇,Majaspic,Serpiroyal,Serperior,Serperior,Serperior,ジャローダ,君主蛇,,,False,False,False,False,,,,servine,,,,,,,,,,False,
881,881,galar,arctozolt,The shaking of its freezing upper half is what generates its electricity. it has a hard time walking around.,generation-viii,1,1,common,-1,False,パッチルドン,Patchilldon,파치르돈,雷鳥海獸,Galvagla,Lecryodon,Arctozolt,Arctozolt,Arctozolt,パッチルドン,雷鸟海兽,electric,ice,False,False,False,False,23,1500,,,90,100,90,90,80,55,,,,False,
118,118,kanto,goldeen,"Its tail fin billows like an elegant ballroom dress, giving it the nickname of the water queen.",generation-i,1,1,common,4,True,トサキント,Tosakinto,콘치,角金魚,Poissirène,Goldini,Goldeen,Goldeen,Goldeen,トサキント,角金鱼,water,,False,False,False,False,6,150,seaking,,45,67,60,35,50,63,,,,False,
307,307,hoenn,meditite,"Meditite undertakes rigorous mental training deep in the mountains. however, whenever it meditates, this pokémon always loses its concentration and focus. as a result, its training never ends.",generation-iii,1,1,common,4,True,アサナン,Asanan,요가랑,瑪沙那,Méditikka,Meditie,Meditite,Meditite,Meditite,アサナン,玛沙那,fighting,psychic,False,False,False,False,6,112,medicham,,30,40,55,40,55,60,,,,False,
689,689,kalos,barbaracle,"When they evolve, two binacle multiply into seven. they fight with the power of seven binacle.",generation-vi,1,1,common,4,False,ガメノデス,Gamenodes,거북손데스,龜足巨鎧,Golgopathe,Thanathora,Barbaracle,Barbaracle,Barbaracle,ガメノデス,龟足巨铠,rock,water,False,False,False,False,13,960,,binacle,72,105,115,54,86,68,,,,False,
882,882,galar,dracovish,Powerful legs and jaws made it the apex predator of its time. its own overhunting of its prey was what drove it to extinction.,generation-viii,1,1,common,-1,False,ウオノラゴン,Uonoragon,어래곤,鰓魚龍,Hydragon,Pescragon,Dracovish,Dracovish,Dracovish,ウオノラゴン,鳃鱼龙,water,dragon,False,False,False,False,23,2150,,,90,90,100,70,80,75,,,,False,
498,498,unova,tepig,It can deftly dodge its foe’s attacks while shooting fireballs from its nose. it roasts berries before it eats them.,generation-v,1,1,common,1,False,ポカブ,Pokabu,뚜꾸리,暖暖豬,Gruikui,Floink,Tepig,Tepig,Tepig,ポカブ,暖暖猪,fire,,False,False,False,False,5,99,pignite,,65,63,45,45,45,45,,,,False,
119,119,kanto,seaking,"In the autumn spawning season, they can be seen swimming powerfully up rivers and creeks.",generation-i,1,1,common,4,True,アズマオウ,Azumao,왕콘치,金魚王,Poissoroy,Golking,Seaking,Seaking,Seaking,アズマオウ,金鱼王,water,,False,False,False,False,13,390,,goldeen,80,92,65,65,80,68,,,,False,
499,499,unova,pignite,"When its internal fire flares up, its movements grow sharper and faster. when in trouble, it emits smoke.",generation-v,1,1,common,1,False,チャオブー,Chaoboo,차오꿀,炒炒豬,Grotichon,Ferkokel,Pignite,Pignite,Pignite,チャオブー,炒炒猪,fire,fighting,False,False,False,False,10,555,emboar,tepig,90,93,55,70,55,55,,,,False,
690,690,kalos,skrelp,"Camouflaged as rotten kelp, they spray liquid poison on prey that approaches unawares and then finish it off.",generation-vi,1,1,common,4,False,クズモー,Kuzumo,수레기,垃垃藻,Venalgue,Algitt,Skrelp,Skrelp,Skrelp,クズモー,垃垃藻,poison,water,False,False,False,False,5,73,dragalge,,50,60,60,60,60,30,,,,False,
309,309,hoenn,electrike,Electrike stores electricity in its long body hair. this pokémon stimulates its leg muscles with electric charges. these jolts of power give its legs explosive acceleration performance.,generation-iii,1,1,common,4,False,ラクライ,Rakurai,썬더라이,落雷獸,Dynavolt,Frizelbliz,Electrike,Electrike,Electrike,ラクライ,落雷兽,electric,,False,False,False,False,6,152,manectric,,40,45,40,65,40,65,,,,False,
883,883,galar,arctovish,"Though it’s able to capture prey by freezing its surroundings, it has trouble eating the prey afterward because its mouth is on top of its head.",generation-viii,1,1,common,-1,False,ウオチルドン,Uochilldon,어치르돈,鰓魚海獸,Hydragla,Pescryodon,Arctovish,Arctovish,Arctovish,ウオチルドン,鳃鱼海兽,water,ice,False,False,False,False,20,1750,,,90,90,100,80,90,55,,,,False,
120,120,kanto,staryu,"If its body is torn, it can grow back if the red core remains. the core flashes at midnight.",generation-i,1,1,common,-1,False,ヒトデマン,Hitodeman,별가사리,海星星,Stari,Sterndu,Staryu,Staryu,Staryu,ヒトデマン,海星星,water,,False,False,False,False,8,345,starmie,,30,45,55,70,55,85,,,,False,
500,500,unova,emboar,It can throw a fire punch by setting its fists on fire with its fiery chin. it cares deeply about its friends.,generation-v,1,1,common,1,False,エンブオー,Enbuoh,염무왕,炎武王,Roitiflam,Flambirex,Emboar,Emboar,Emboar,エンブオー,炎武王,fire,fighting,False,False,False,False,16,1500,,pignite,110,123,65,100,65,65,,,,False,
121,121,kanto,starmie,Its central core glows with the seven colors of the rainbow. some people value the core as a gem.,generation-i,1,1,common,-1,False,スターミー,Starmie,아쿠스타,寶石海星,Staross,Starmie,Starmie,Starmie,Starmie,スターミー,宝石海星,water,psychic,False,False,False,False,11,800,,staryu,60,75,85,100,85,115,,,,False,
692,692,kalos,clauncher,They knock down flying prey by firing compressed water from their massive claws like shooting a pistol.,generation-vi,1,1,common,4,False,ウデッポウ,Udeppou,완철포,鐵臂槍蝦,Flingouste,Scampisto,Clauncher,Clauncher,Clauncher,ウデッポウ,铁臂枪虾,water,,False,False,False,False,5,83,clawitzer,,50,53,62,58,63,44,,,,False,
885,885,galar,dreepy,"After being reborn as a ghost pokémon, Dreepy wanders the areas it used to inhabit back when it was alive in prehistoric seas.",generation-viii,1,1,common,4,False,ドラメシヤ,Dorameshiya,드라꼰,多龍梅西亞,Fantyrm,Grolldra,Dreepy,Dreepy,Dreepy,ドラメシヤ,多龙梅西亚,dragon,ghost,False,False,False,False,5,20,drakloak,,28,60,30,40,30,82,,,,False,
501,501,unova,oshawott,"It fights using the scalchop on its stomach. in response to an attack, it retaliates immediately by slashing.",generation-v,1,1,common,1,False,ミジュマル,Mijumaru,수댕이,水水獺,Moustillon,Ottaro,Oshawott,Oshawott,Oshawott,ミジュマル,水水獭,water,,False,False,False,False,5,59,dewott,,55,55,45,63,45,45,,,,False,
691,691,kalos,dragalge,"Their poison is strong enough to eat through the hull of a tanker, and they spit it indiscriminately at anything that enters their territory.",generation-vi,1,1,common,4,False,ドラミドロ,Dramidoro,드래캄,毒藻龍,Kravarech,Tandrak,Dragalge,Dragalge,Dragalge,ドラミドロ,毒藻龙,poison,dragon,False,False,False,False,18,815,,skrelp,65,75,90,97,123,44,,,,False,
355,355,hoenn,duskull,"Duskull can pass through any wall no matter how thick it may be. once this pokémon chooses a target, it will doggedly pursue the intended victim until the break of dawn.",generation-iii,1,1,common,4,False,ヨマワル,Yomawaru,해골몽,夜巡靈,Skelénox,Zwirrlicht,Duskull,Duskull,Duskull,ヨマワル,夜巡灵,ghost,,False,False,False,False,8,150,dusclops,,20,40,90,30,90,25,,,,False,
693,693,kalos,clawitzer,Their enormous claws launch cannonballs of water powerful enough to pierce tanker hulls.,generation-vi,1,1,common,4,False,ブロスター,Bloster,블로스터,鋼炮臂蝦,Gamblast,Wummer,Clawitzer,Clawitzer,Clawitzer,ブロスター,钢炮臂虾,water,,False,False,False,False,13,353,,clauncher,71,73,88,120,89,59,,,,False,
123,123,kanto,scyther,"With ninja-like agility and speed, it can create the illusion that there is more than one.",generation-i,1,1,common,4,True,ストライク,Strike,스라크,飛天螳螂,Insécateur,Sichlor,Scyther,Scyther,Scyther,ストライク,飞天螳螂,bug,flying,False,False,False,False,15,560,scizor,,70,110,80,55,80,105,,,,False,
886,886,galar,drakloak,It’s capable of flying faster than 120 mph. it battles alongside dreepy and dotes on them until they successfully evolve.,generation-viii,1,1,common,4,False,ドロンチ,Doronch,드래런치,多龍奇,Dispareptil,Phandra,Drakloak,Drakloak,Drakloak,ドロンチ,多龙奇,dragon,ghost,False,False,False,False,14,110,dragapult,dreepy,68,80,50,60,50,102,,,,False,
887,887,galar,dragapult,"When it isn’t battling, it keeps dreepy in the holes on its horns. once a fight starts, it launches the dreepy like supersonic missiles.",generation-viii,1,1,common,4,False,ドラパルト,Dorapult,드래펄트,多龍巴魯托,Lanssorien,Katapuldra,Dragapult,Dragapult,Dragapult,ドラパルト,多龙巴鲁托,dragon,ghost,False,False,False,False,30,500,,drakloak,88,120,75,100,75,142,,,,False,
356,356,hoenn,dusclops,"Dusclops’s body is completely hollow - there is nothing at all inside. it is said that its body is like a black hole. this pokémon will absorb anything into its body, but nothing will ever come back out.",generation-iii,1,1,common,4,False,サマヨール,Samayouru,미라몽,彷徨夜靈,Téraclope,Zwirrklop,Dusclops,Dusclops,Dusclops,サマヨール,彷徨夜灵,ghost,,False,False,False,False,16,306,dusknoir,duskull,40,70,130,60,130,25,,,,False,
124,124,kanto,jynx,It seductively wiggles its hips as it walks. it can cause people to dance in unison with it.,generation-i,1,1,common,8,False,ルージュラ,Rougela,루주라,迷唇姐,Lippoutou,Rossana,Jynx,Jynx,Jynx,ルージュラ,迷唇姐,ice,psychic,False,False,False,False,14,406,,smoochum,65,50,35,115,95,95,,,,False,
695,695,kalos,heliolisk,They flare their frills and generate energy. a single Heliolisk can generate sufficient electricity to power a skyscraper.,generation-vi,1,1,common,4,False,エレザード,Elezard,일레도리자드,光電傘蜥,Iguolta,Elezard,Heliolisk,Heliolisk,Heliolisk,エレザード,光电伞蜥,electric,normal,False,False,False,False,10,210,,helioptile,62,55,52,109,94,109,,,,False,
694,694,kalos,helioptile,"They make their home in deserts. they can generate their energy from basking in the sun, so eating food is not a requirement.",generation-vi,1,1,common,4,False,エリキテル,Erikiteru,목도리키텔,傘電蜥,Galvaran,Eguana,Helioptile,Helioptile,Helioptile,エリキテル,伞电蜥,electric,normal,False,False,False,False,5,60,heliolisk,,44,38,33,61,43,70,,,,False,
357,357,hoenn,tropius,"The bunches of fruit around Tropius’s neck are very popular with children. this pokémon loves fruit, and eats it continuously. apparently, its love for fruit resulted in its own outgrowth of fruit.",generation-iii,1,1,common,4,False,トロピウス,Tropius,트로피우스,熱帶龍,Tropius,Tropius,Tropius,Tropius,Tropius,トロピウス,热带龙,grass,flying,False,False,False,False,20,1000,,,99,68,83,72,87,51,,,,False,
504,504,unova,patrat,"Using food stored in cheek pouches, they can keep watch for days. they use their tails to communicate with others.",generation-v,1,1,common,4,False,ミネズミ,Minezumi,보르쥐,探探鼠,Ratentif,Nagelotz,Patrat,Patrat,Patrat,ミネズミ,探探鼠,normal,,False,False,False,False,5,116,watchog,,45,55,39,35,39,42,,,,False,
696,696,kalos,tyrunt,"This pokémon was restored from a fossil. if something happens that it doesn’t like, it throws a tantrum and runs wild.",generation-vi,1,1,common,1,False,チゴラス,Chigoras,티고라스,寶寶暴龍,Ptyranidur,Balgoras,Tyrunt,Tyrunt,Tyrunt,チゴラス,宝宝暴龙,rock,dragon,False,False,False,False,8,260,tyrantrum,,58,89,77,45,45,48,,,,False,
7,7,kanto,squirtle,"After birth, its back swells and hardens into a shell. powerfully sprays foam from its mouth.",generation-i,1,1,common,1,False,ゼニガメ,Zenigame,꼬부기,傑尼龜,Carapuce,Schiggy,Squirtle,Squirtle,Squirtle,ゼニガメ,杰尼龟,water,,False,False,False,False,5,90,wartortle,,44,48,65,50,64,43,,,,False,
125,125,kanto,electabuzz,"Normally found near power plants, they can wander away and cause major blackouts in cities.",generation-i,1,1,common,2,False,エレブー,Eleboo,에레브,電擊獸,Élektek,Elektek,Electabuzz,Electabuzz,Electabuzz,エレブー,电击兽,electric,,False,False,False,False,11,300,electivire,elekid,65,83,57,95,85,105,,,,False,
8,8,kanto,wartortle,"Often hides in water to stalk unwary prey. for swimming fast, it moves its ears to maintain balance.",generation-i,1,1,common,1,False,カメール,Kameil,어니부기,卡咪龜,Carabaffe,Schillok,Wartortle,Wartortle,Wartortle,カメール,卡咪龟,water,,False,False,False,False,10,225,blastoise,squirtle,59,63,80,65,80,58,,,,False,
505,505,unova,watchog,"When they see an enemy, their tails stand high, and they spit the seeds of berries stored in their cheek pouches.",generation-v,1,1,common,4,False,Watchog,ミルホッグ,Miruhog,보르그,步哨鼠,Miradar,Kukmarda,Watchog,Watchog,ミルホッグ,步哨鼠,normal,,False,False,False,False,11,270,,patrat,60,85,69,60,69,77,,,,False,
313,313,hoenn,volbeat,"With the arrival of night, Volbeat emits light from its tail. it communicates with others by adjusting the intensity and flashing of its light. this pokémon is attracted by the sweet aroma of illumise.",generation-iii,1,1,common,0,False,バルビート,Barubeat,볼비트,電螢蟲,Muciole,Volbeat,Volbeat,Volbeat,Volbeat,バルビート,电萤虫,bug,,False,False,False,False,7,177,,,65,73,75,47,85,85,,,,False,
502,502,unova,dewott,Strict training is how it learns its flowing double-scalchop technique.,generation-v,1,1,common,1,False,フタチマル,Futachimaru,쌍검자비,雙刃丸,Mateloutre,Zwottronin,Dewott,Dewott,Dewott,フタチマル,双刃丸,water,,False,False,False,False,8,245,samurott,oshawott,75,75,60,83,60,60,,,,False,
314,314,hoenn,illumise,"With its sweet aroma, it guides volbeat to draw signs with light in the night sky.",generation-iii,1,1,common,8,False,イルミーゼ,Illumise,네오비트,甜甜螢,Lumivole,Illumise,Illumise,Illumise,Illumise,イルミーゼ,甜甜萤,bug,,False,False,False,False,6,177,,,65,47,75,73,85,85,,,,False,
